0 qid:7322 1:0.051852 2:0.000000 3:0.000000 4:0.500000 5:0.052545 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.056965 12:0.000000 13:0.000000 14:0.500000 15:0.058025 16:0.018857 17:0.222222 18:0.000000 19:0.285714 20:0.018942 21:0.970194 22:0.941105 23:0.882251 24:0.924367 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.641201 34:0.109458 35:0.002889 36:0.045596 37:0.961544 38:0.934381 39:0.873453 40:0.887865 41:0.014871 42:0.052632 43:0.000000 44:0.428571 45:0.500000 46:0.000000 #docid = GX240-54-11320032 inc = 1 prob = 0.756957
0 qid:1051 1:0.051758 2:0.000000 3:0.000000 4:0.000000 5:0.051758 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.061924 12:0.000000 13:0.000000 14:0.000000 15:0.062308 16:0.024728 17:0.555556 18:0.416667 19:0.461538 20:0.025060 21:0.862452 22:0.837384 23:0.898518 24:0.875581 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.861082 38:0.820693 39:0.888768 40:0.866142 41:0.303529 42:0.018519 43:0.042254 44:0.555556 45:0.471264 46:0.000000 #docid = GX015-38-7567043 inc = 0.750110902428502 prob = 0.529626
0 qid:8577 1:0.090909 2:0.000000 3:0.000000 4:0.000000 5:0.090909 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.035706 12:0.000000 13:0.000000 14:0.000000 15:0.034847 16:0.068067 17:0.187500 18:0.230769 19:0.400000 20:0.068540 21:0.237599 22:0.451013 23:0.460867 24:0.633862 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.233871 38:0.447549 39:0.458789 40:0.631158 41:0.000121 42:0.000046 43:0.094340 44:0.600000 45:0.642857 46:0.000000 #docid = GX041-77-6103496 inc = 0.877394564816076 prob = 0.374099
0 qid:8577 1:0.090909 2:0.000000 3:0.000000 4:0.000000 5:0.090909 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.035706 12:0.000000 13:0.000000 14:0.000000 15:0.034847 16:0.068067 17:0.187500 18:0.230769 19:0.400000 20:0.068540 21:0.237599 22:0.451013 23:0.460867 24:0.633862 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.233871 38:0.447549 39:0.458789 40:0.631158 41:0.000121 42:0.000046 43:0.094340 44:0.600000 45:0.642857 46:0.000000 #docid = GX041-77-6103496 inc = 0.877394564816076 prob = 0.374099
0 qid:8577 1:0.090909 2:0.000000 3:0.000000 4:0.000000 5:0.090909 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.035706 12:0.000000 13:0.000000 14:0.000000 15:0.034847 16:0.068067 17:0.187500 18:0.230769 19:0.400000 20:0.068540 21:0.237599 22:0.451013 23:0.460867 24:0.633862 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.233871 38:0.447549 39:0.458789 40:0.631158 41:0.000121 42:0.000046 43:0.094340 44:0.600000 45:0.642857 46:0.000000 #docid = GX041-77-6103496 inc = 0.877394564816076 prob = 0.374099
1 qid:777 1:0.520531 2:0.000000 3:0.000000 4:0.000000 5:0.518029 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.435536 12:0.000000 13:0.000000 14:0.000000 15:0.435352 16:0.488895 17:0.032787 18:0.000000 19:0.454545 20:0.488634 21:0.274827 22:0.164996 23:0.552554 24:0.155114 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.250825 38:0.160814 39:0.517476 40:0.152609 41:0.005929 42:0.004329 43:0.000000 44:0.800000 45:0.225806 46:0.000000 #docid = GX262-63-14720712 inc = 0.594526419913794 prob = 0.282793
1 qid:777 1:0.520531 2:0.000000 3:0.000000 4:0.000000 5:0.518029 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.435536 12:0.000000 13:0.000000 14:0.000000 15:0.435352 16:0.488895 17:0.032787 18:0.000000 19:0.454545 20:0.488634 21:0.274827 22:0.164996 23:0.552554 24:0.155114 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.250825 38:0.160814 39:0.517476 40:0.152609 41:0.005929 42:0.004329 43:0.000000 44:0.800000 45:0.225806 46:0.000000 #docid = GX262-63-14720712 inc = 0.594526419913794 prob = 0.282793
1 qid:777 1:0.520531 2:0.000000 3:0.000000 4:0.000000 5:0.518029 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.435536 12:0.000000 13:0.000000 14:0.000000 15:0.435352 16:0.488895 17:0.032787 18:0.000000 19:0.454545 20:0.488634 21:0.274827 22:0.164996 23:0.552554 24:0.155114 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.250825 38:0.160814 39:0.517476 40:0.152609 41:0.005929 42:0.004329 43:0.000000 44:0.800000 45:0.225806 46:0.000000 #docid = GX262-63-14720712 inc = 0.594526419913794 prob = 0.282793
0 qid:81 1:0.033585 2:1.000000 3:0.500000 4:0.500000 5:0.035264 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.052099 12:1.000000 13:0.500000 14:0.287852 15:0.058653 16:0.078203 17:0.200000 18:0.139535 19:0.157895 20:0.078215 21:0.470605 22:0.205460 23:0.223015 24:0.043911 25:0.782060 26:0.569309 27:0.749875 28:0.569323 29:0.703306 30:0.134964 31:0.004831 32:0.037189 33:0.251848 34:0.131830 35:0.010163 36:0.077927 37:0.553338 38:0.287553 39:0.390566 40:0.359622 41:0.137879 42:0.012821 43:0.043478 44:0.444444 45:0.210084 46:0.000000 #docid = GX061-36-6911127 inc = 0.725650225988823 prob = 0.15553
0 qid:81 1:0.033585 2:1.000000 3:0.500000 4:0.500000 5:0.035264 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.052099 12:1.000000 13:0.500000 14:0.287852 15:0.058653 16:0.078203 17:0.200000 18:0.139535 19:0.157895 20:0.078215 21:0.470605 22:0.205460 23:0.223015 24:0.043911 25:0.782060 26:0.569309 27:0.749875 28:0.569323 29:0.703306 30:0.134964 31:0.004831 32:0.037189 33:0.251848 34:0.131830 35:0.010163 36:0.077927 37:0.553338 38:0.287553 39:0.390566 40:0.359622 41:0.137879 42:0.012821 43:0.043478 44:0.444444 45:0.210084 46:0.000000 #docid = GX061-36-6911127 inc = 0.725650225988823 prob = 0.15553
0 qid:81 1:0.033585 2:1.000000 3:0.500000 4:0.500000 5:0.035264 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.052099 12:1.000000 13:0.500000 14:0.287852 15:0.058653 16:0.078203 17:0.200000 18:0.139535 19:0.157895 20:0.078215 21:0.470605 22:0.205460 23:0.223015 24:0.043911 25:0.782060 26:0.569309 27:0.749875 28:0.569323 29:0.703306 30:0.134964 31:0.004831 32:0.037189 33:0.251848 34:0.131830 35:0.010163 36:0.077927 37:0.553338 38:0.287553 39:0.390566 40:0.359622 41:0.137879 42:0.012821 43:0.043478 44:0.444444 45:0.210084 46:0.000000 #docid = GX061-36-6911127 inc = 0.725650225988823 prob = 0.15553
0 qid:9932 1:0.210811 2:0.000000 3:0.500000 4:0.000000 5:0.216216 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.202911 12:0.000000 13:0.353527 14:0.000000 15:0.208183 16:0.163115 17:0.021739 18:0.800000 19:0.368421 20:0.162646 21:0.408523 22:0.103782 23:0.169907 24:0.093586 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.326353 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.406343 38:0.075968 39:0.081907 40:0.071922 41:0.011624 42:0.022727 43:0.016667 44:0.363636 45:0.362205 46:0.000000 #docid = GX017-24-2696398 inc = 1 prob = 0.184861
0 qid:9932 1:0.210811 2:0.000000 3:0.500000 4:0.000000 5:0.216216 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.202911 12:0.000000 13:0.353527 14:0.000000 15:0.208183 16:0.163115 17:0.021739 18:0.800000 19:0.368421 20:0.162646 21:0.408523 22:0.103782 23:0.169907 24:0.093586 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.326353 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.406343 38:0.075968 39:0.081907 40:0.071922 41:0.011624 42:0.022727 43:0.016667 44:0.363636 45:0.362205 46:0.000000 #docid = GX017-24-2696398 inc = 1 prob = 0.184861
0 qid:9932 1:0.210811 2:0.000000 3:0.500000 4:0.000000 5:0.216216 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.202911 12:0.000000 13:0.353527 14:0.000000 15:0.208183 16:0.163115 17:0.021739 18:0.800000 19:0.368421 20:0.162646 21:0.408523 22:0.103782 23:0.169907 24:0.093586 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.326353 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.406343 38:0.075968 39:0.081907 40:0.071922 41:0.011624 42:0.022727 43:0.016667 44:0.363636 45:0.362205 46:0.000000 #docid = GX017-24-2696398 inc = 1 prob = 0.184861
0 qid:2478 1:0.072581 2:0.100000 3:0.666667 4:0.000000 5:0.088710 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.102619 12:0.092451 13:0.577277 14:0.000000 15:0.120152 16:0.022750 17:0.078947 18:0.190476 19:0.250000 20:0.022809 21:0.656634 22:0.187882 23:0.236767 24:0.039413 25:0.958016 26:0.876303 27:0.031405 28:0.907752 29:0.754611 30:0.634563 31:0.486763 32:0.686869 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.652395 38:0.116172 39:0.240547 40:0.036974 41:0.000021 42:0.000798 43:0.000000 44:0.500000 45:0.268041 46:0.000000 #docid = GX022-13-11257709 inc = 0.698692355983998 prob = 0.0983128
0 qid:2478 1:0.072581 2:0.100000 3:0.666667 4:0.000000 5:0.088710 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.102619 12:0.092451 13:0.577277 14:0.000000 15:0.120152 16:0.022750 17:0.078947 18:0.190476 19:0.250000 20:0.022809 21:0.656634 22:0.187882 23:0.236767 24:0.039413 25:0.958016 26:0.876303 27:0.031405 28:0.907752 29:0.754611 30:0.634563 31:0.486763 32:0.686869 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.652395 38:0.116172 39:0.240547 40:0.036974 41:0.000021 42:0.000798 43:0.000000 44:0.500000 45:0.268041 46:0.000000 #docid = GX022-13-11257709 inc = 0.698692355983998 prob = 0.0983128
0 qid:2478 1:0.072581 2:0.100000 3:0.666667 4:0.000000 5:0.088710 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.102619 12:0.092451 13:0.577277 14:0.000000 15:0.120152 16:0.022750 17:0.078947 18:0.190476 19:0.250000 20:0.022809 21:0.656634 22:0.187882 23:0.236767 24:0.039413 25:0.958016 26:0.876303 27:0.031405 28:0.907752 29:0.754611 30:0.634563 31:0.486763 32:0.686869 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.652395 38:0.116172 39:0.240547 40:0.036974 41:0.000021 42:0.000798 43:0.000000 44:0.500000 45:0.268041 46:0.000000 #docid = GX022-13-11257709 inc = 0.698692355983998 prob = 0.0983128
1 qid:9740 1:0.208241 2:0.000000 3:0.000000 4:0.500000 5:0.206473 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.452062 12:0.000000 13:0.000000 14:0.500000 15:0.456065 16:0.085758 17:0.046154 18:0.000000 19:0.416667 20:0.085398 21:0.734835 22:0.640060 23:0.796725 24:0.678400 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.777742 34:0.451409 35:0.684368 36:0.688429 37:0.735517 38:0.643681 39:0.767294 40:0.680615 41:0.007323 42:0.047619 43:0.000000 44:0.500000 45:0.328358 46:0.000000 #docid = GX253-11-9846012 inc = 1 prob = 0.869949
1 qid:9740 1:0.208241 2:0.000000 3:0.000000 4:0.500000 5:0.206473 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.452062 12:0.000000 13:0.000000 14:0.500000 15:0.456065 16:0.085758 17:0.046154 18:0.000000 19:0.416667 20:0.085398 21:0.734835 22:0.640060 23:0.796725 24:0.678400 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.777742 34:0.451409 35:0.684368 36:0.688429 37:0.735517 38:0.643681 39:0.767294 40:0.680615 41:0.007323 42:0.047619 43:0.000000 44:0.500000 45:0.328358 46:0.000000 #docid = GX253-11-9846012 inc = 1 prob = 0.869949
1 qid:9740 1:0.208241 2:0.000000 3:0.000000 4:0.500000 5:0.206473 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.452062 12:0.000000 13:0.000000 14:0.500000 15:0.456065 16:0.085758 17:0.046154 18:0.000000 19:0.416667 20:0.085398 21:0.734835 22:0.640060 23:0.796725 24:0.678400 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.777742 34:0.451409 35:0.684368 36:0.688429 37:0.735517 38:0.643681 39:0.767294 40:0.680615 41:0.007323 42:0.047619 43:0.000000 44:0.500000 45:0.328358 46:0.000000 #docid = GX253-11-9846012 inc = 1 prob = 0.869949
0 qid:668 1:0.117647 2:0.058824 3:0.000000 4:0.000000 5:0.117840 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.141165 12:0.065944 13:0.000000 14:0.000000 15:0.143085 16:0.042590 17:0.254545 18:0.064516 19:0.500000 20:0.043186 21:0.990404 22:0.848790 23:0.872209 24:0.861210 25:0.150259 26:0.029753 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.988635 38:0.850523 39:0.869232 40:0.864770 41:0.000345 42:0.002595 43:0.295775 44:0.333333 45:0.509804 46:0.000000 #docid = GX020-01-1957127 inc = 1 prob = 0.663715
0 qid:668 1:0.117647 2:0.058824 3:0.000000 4:0.000000 5:0.117840 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.141165 12:0.065944 13:0.000000 14:0.000000 15:0.143085 16:0.042590 17:0.254545 18:0.064516 19:0.500000 20:0.043186 21:0.990404 22:0.848790 23:0.872209 24:0.861210 25:0.150259 26:0.029753 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.988635 38:0.850523 39:0.869232 40:0.864770 41:0.000345 42:0.002595 43:0.295775 44:0.333333 45:0.509804 46:0.000000 #docid = GX020-01-1957127 inc = 1 prob = 0.663715
0 qid:668 1:0.117647 2:0.058824 3:0.000000 4:0.000000 5:0.117840 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.141165 12:0.065944 13:0.000000 14:0.000000 15:0.143085 16:0.042590 17:0.254545 18:0.064516 19:0.500000 20:0.043186 21:0.990404 22:0.848790 23:0.872209 24:0.861210 25:0.150259 26:0.029753 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.988635 38:0.850523 39:0.869232 40:0.864770 41:0.000345 42:0.002595 43:0.295775 44:0.333333 45:0.509804 46:0.000000 #docid = GX020-01-1957127 inc = 1 prob = 0.663715
0 qid:221 1:0.030096 2:0.000000 3:0.000000 4:0.000000 5:0.030055 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.068826 12:0.000000 13:0.000000 14:0.000000 15:0.068910 16:0.290006 17:0.086957 18:0.266667 19:0.625000 20:0.289937 21:0.590854 22:0.179374 23:0.460134 24:0.096167 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.605698 38:0.188477 39:0.460672 40:0.099047 41:0.047294 42:0.037037 43:0.041667 44:1.000000 45:0.553191 46:0.000000 #docid = GX180-67-11833359 inc = 0.573127785593982 prob = 0.12603
0 qid:221 1:0.030096 2:0.000000 3:0.000000 4:0.000000 5:0.030055 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.068826 12:0.000000 13:0.000000 14:0.000000 15:0.068910 16:0.290006 17:0.086957 18:0.266667 19:0.625000 20:0.289937 21:0.590854 22:0.179374 23:0.460134 24:0.096167 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.605698 38:0.188477 39:0.460672 40:0.099047 41:0.047294 42:0.037037 43:0.041667 44:1.000000 45:0.553191 46:0.000000 #docid = GX180-67-11833359 inc = 0.573127785593982 prob = 0.12603
0 qid:221 1:0.030096 2:0.000000 3:0.000000 4:0.000000 5:0.030055 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.068826 12:0.000000 13:0.000000 14:0.000000 15:0.068910 16:0.290006 17:0.086957 18:0.266667 19:0.625000 20:0.289937 21:0.590854 22:0.179374 23:0.460134 24:0.096167 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.605698 38:0.188477 39:0.460672 40:0.099047 41:0.047294 42:0.037037 43:0.041667 44:1.000000 45:0.553191 46:0.000000 #docid = GX180-67-11833359 inc = 0.573127785593982 prob = 0.12603
