0 qid:1081 1:0.703448 2:0.000000 3:0.000000 4:0.000000 5:0.689655 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.725586 12:0.000000 13:0.000000 14:0.000000 15:0.711872 16:0.270684 17:0.000000 18:0.290323 19:0.333333 20:0.249788 21:0.638662 22:0.644879 23:0.752724 24:0.617993 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.638561 38:0.605918 39:0.750706 40:0.584231 41:0.000000 42:0.000000 43:0.003896 44:0.833333 45:0.595745 46:0.000000 #docid = GX247-72-7767074 inc = 0.774401165562511 prob = 0.114399
1 qid:863 1:0.018244 2:0.166667 3:0.500000 4:0.500000 5:0.022805 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.026969 12:0.180972 13:0.719509 14:0.500000 15:0.036894 16:0.012322 17:0.054054 18:0.090909 19:0.666667 20:0.011942 21:0.981966 22:0.960649 23:0.657339 24:0.883599 25:0.440943 26:0.338187 27:0.304999 28:0.264418 29:1.000000 30:1.000000 31:1.000000 32:1.000000 33:0.513407 34:0.028090 35:0.000367 36:0.007154 37:0.998699 38:1.000000 39:0.830504 40:0.960306 41:0.017580 42:0.006289 43:0.005556 44:0.600000 45:0.583333 46:0.000000 #docid = GX246-43-9546943 inc = 1 prob = 0.206272
1 qid:863 1:0.018244 2:0.166667 3:0.500000 4:0.500000 5:0.022805 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.026969 12:0.180972 13:0.719509 14:0.500000 15:0.036894 16:0.012322 17:0.054054 18:0.090909 19:0.666667 20:0.011942 21:0.981966 22:0.960649 23:0.657339 24:0.883599 25:0.440943 26:0.338187 27:0.304999 28:0.264418 29:1.000000 30:1.000000 31:1.000000 32:1.000000 33:0.513407 34:0.028090 35:0.000367 36:0.007154 37:0.998699 38:1.000000 39:0.830504 40:0.960306 41:0.017580 42:0.006289 43:0.005556 44:0.600000 45:0.583333 46:0.000000 #docid = GX246-43-9546943 inc = 1 prob = 0.206272
0 qid:5963 1:0.021875 2:0.500000 3:0.666667 4:0.000000 5:0.043614 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.023547 12:0.491145 13:0.824009 14:0.000000 15:0.051345 16:0.007700 17:0.285714 18:0.846154 19:0.318182 20:0.008310 21:0.655222 22:0.508371 23:0.428953 24:0.435522 25:0.868195 26:0.907225 27:0.843824 28:0.926624 29:0.407552 30:0.632625 31:0.627642 32:0.642800 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.743015 38:0.559633 39:0.520236 40:0.486064 41:0.264832 42:1.000000 43:0.418605 44:0.666667 45:0.273438 46:0.000000 #docid = GX041-83-8833791 inc = 1 prob = 0.0902301
0 qid:5963 1:0.021875 2:0.500000 3:0.666667 4:0.000000 5:0.043614 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.023547 12:0.491145 13:0.824009 14:0.000000 15:0.051345 16:0.007700 17:0.285714 18:0.846154 19:0.318182 20:0.008310 21:0.655222 22:0.508371 23:0.428953 24:0.435522 25:0.868195 26:0.907225 27:0.843824 28:0.926624 29:0.407552 30:0.632625 31:0.627642 32:0.642800 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.743015 38:0.559633 39:0.520236 40:0.486064 41:0.264832 42:1.000000 43:0.418605 44:0.666667 45:0.273438 46:0.000000 #docid = GX041-83-8833791 inc = 1 prob = 0.0902301
0 qid:5963 1:0.021875 2:0.500000 3:0.666667 4:0.000000 5:0.043614 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.023547 12:0.491145 13:0.824009 14:0.000000 15:0.051345 16:0.007700 17:0.285714 18:0.846154 19:0.318182 20:0.008310 21:0.655222 22:0.508371 23:0.428953 24:0.435522 25:0.868195 26:0.907225 27:0.843824 28:0.926624 29:0.407552 30:0.632625 31:0.627642 32:0.642800 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.743015 38:0.559633 39:0.520236 40:0.486064 41:0.264832 42:1.000000 43:0.418605 44:0.666667 45:0.273438 46:0.000000 #docid = GX041-83-8833791 inc = 1 prob = 0.0902301
1 qid:1304 1:0.086124 2:0.000000 3:1.000000 4:0.000000 5:0.095694 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.106221 12:0.000000 13:1.000000 14:0.000000 15:0.118268 16:0.009814 17:0.160000 18:0.840000 19:0.214286 20:0.010006 21:0.933924 22:0.892434 23:0.864295 24:0.955325 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.362840 30:0.752497 31:0.994846 32:0.800468 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.906562 38:0.863007 39:0.858858 40:0.932375 41:0.047130 42:0.027778 43:0.014085 44:0.428571 45:0.205357 46:0.000000 #docid = GX002-29-7424408 inc = 1 prob = 0.439526
1 qid:1304 1:0.086124 2:0.000000 3:1.000000 4:0.000000 5:0.095694 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.106221 12:0.000000 13:1.000000 14:0.000000 15:0.118268 16:0.009814 17:0.160000 18:0.840000 19:0.214286 20:0.010006 21:0.933924 22:0.892434 23:0.864295 24:0.955325 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.362840 30:0.752497 31:0.994846 32:0.800468 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.906562 38:0.863007 39:0.858858 40:0.932375 41:0.047130 42:0.027778 43:0.014085 44:0.428571 45:0.205357 46:0.000000 #docid = GX002-29-7424408 inc = 1 prob = 0.439526
1 qid:1304 1:0.086124 2:0.000000 3:1.000000 4:0.000000 5:0.095694 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.106221 12:0.000000 13:1.000000 14:0.000000 15:0.118268 16:0.009814 17:0.160000 18:0.840000 19:0.214286 20:0.010006 21:0.933924 22:0.892434 23:0.864295 24:0.955325 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.362840 30:0.752497 31:0.994846 32:0.800468 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.906562 38:0.863007 39:0.858858 40:0.932375 41:0.047130 42:0.027778 43:0.014085 44:0.428571 45:0.205357 46:0.000000 #docid = GX002-29-7424408 inc = 1 prob = 0.439526
0 qid:3341 1:0.045455 2:0.000000 3:0.000000 4:0.000000 5:0.029851 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.087366 12:0.000000 13:0.000000 14:0.000000 15:0.071167 16:0.047212 17:0.000000 18:0.350000 19:1.000000 20:0.052245 21:0.647246 22:0.482085 23:0.485924 24:0.375638 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.574108 38:0.442393 39:0.451012 40:0.353354 41:0.000000 42:0.000000 43:0.064516 44:0.600000 45:0.636364 46:0.000000 #docid = GX091-75-7235077 inc = 0.762456196467946 prob = 0.165549
0 qid:3341 1:0.045455 2:0.000000 3:0.000000 4:0.000000 5:0.029851 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.087366 12:0.000000 13:0.000000 14:0.000000 15:0.071167 16:0.047212 17:0.000000 18:0.350000 19:1.000000 20:0.052245 21:0.647246 22:0.482085 23:0.485924 24:0.375638 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.574108 38:0.442393 39:0.451012 40:0.353354 41:0.000000 42:0.000000 43:0.064516 44:0.600000 45:0.636364 46:0.000000 #docid = GX091-75-7235077 inc = 0.762456196467946 prob = 0.165549
0 qid:3341 1:0.045455 2:0.000000 3:0.000000 4:0.000000 5:0.029851 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.087366 12:0.000000 13:0.000000 14:0.000000 15:0.071167 16:0.047212 17:0.000000 18:0.350000 19:1.000000 20:0.052245 21:0.647246 22:0.482085 23:0.485924 24:0.375638 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.574108 38:0.442393 39:0.451012 40:0.353354 41:0.000000 42:0.000000 43:0.064516 44:0.600000 45:0.636364 46:0.000000 #docid = GX091-75-7235077 inc = 0.762456196467946 prob = 0.165549
1 qid:3680 1:1.000000 2:0.000000 3:0.000000 4:0.000000 5:1.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:0.000000 13:0.000000 14:0.000000 15:1.000000 16:1.000000 17:0.166667 18:0.000000 19:0.571429 20:1.000000 21:0.878830 22:0.243525 23:0.753451 24:0.264266 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.880954 38:0.227714 39:0.715299 40:0.245609 41:0.128745 42:0.166667 43:0.000000 44:0.500000 45:0.472727 46:0.000000 #docid = GX262-02-6120967 inc = 1 prob = 0.908643
1 qid:3680 1:1.000000 2:0.000000 3:0.000000 4:0.000000 5:1.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:0.000000 13:0.000000 14:0.000000 15:1.000000 16:1.000000 17:0.166667 18:0.000000 19:0.571429 20:1.000000 21:0.878830 22:0.243525 23:0.753451 24:0.264266 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.880954 38:0.227714 39:0.715299 40:0.245609 41:0.128745 42:0.166667 43:0.000000 44:0.500000 45:0.472727 46:0.000000 #docid = GX262-02-6120967 inc = 1 prob = 0.908643
1 qid:3680 1:1.000000 2:0.000000 3:0.000000 4:0.000000 5:1.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:0.000000 13:0.000000 14:0.000000 15:1.000000 16:1.000000 17:0.166667 18:0.000000 19:0.571429 20:1.000000 21:0.878830 22:0.243525 23:0.753451 24:0.264266 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.880954 38:0.227714 39:0.715299 40:0.245609 41:0.128745 42:0.166667 43:0.000000 44:0.500000 45:0.472727 46:0.000000 #docid = GX262-02-6120967 inc = 1 prob = 0.908643
0 qid:5475 1:0.022857 2:0.000000 3:0.000000 4:0.000000 5:0.022857 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.026982 12:0.000000 13:0.000000 14:0.000000 15:0.026961 16:0.037888 17:0.055556 18:0.000000 19:0.666667 20:0.038118 21:0.273830 22:0.050694 23:0.118786 24:0.150530 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.274718 38:0.049124 39:0.116593 40:0.151209 41:0.005084 42:0.023256 43:0.000000 44:0.666667 45:1.000000 46:0.000000 #docid = GX230-07-7603064 inc = 0.141221894928062 prob = 0.114637
0 qid:5475 1:0.022857 2:0.000000 3:0.000000 4:0.000000 5:0.022857 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.026982 12:0.000000 13:0.000000 14:0.000000 15:0.026961 16:0.037888 17:0.055556 18:0.000000 19:0.666667 20:0.038118 21:0.273830 22:0.050694 23:0.118786 24:0.150530 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.274718 38:0.049124 39:0.116593 40:0.151209 41:0.005084 42:0.023256 43:0.000000 44:0.666667 45:1.000000 46:0.000000 #docid = GX230-07-7603064 inc = 0.141221894928062 prob = 0.114637
0 qid:5475 1:0.022857 2:0.000000 3:0.000000 4:0.000000 5:0.022857 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.026982 12:0.000000 13:0.000000 14:0.000000 15:0.026961 16:0.037888 17:0.055556 18:0.000000 19:0.666667 20:0.038118 21:0.273830 22:0.050694 23:0.118786 24:0.150530 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.274718 38:0.049124 39:0.116593 40:0.151209 41:0.005084 42:0.023256 43:0.000000 44:0.666667 45:1.000000 46:0.000000 #docid = GX230-07-7603064 inc = 0.141221894928062 prob = 0.114637
0 qid:502 1:0.320854 2:0.166667 3:0.333333 4:0.000000 5:0.321963 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.405545 12:0.187619 13:0.273305 14:0.000000 15:0.397012 16:0.104611 17:0.200000 18:0.222222 19:0.454545 20:0.104730 21:0.755588 22:0.679651 23:0.686450 24:0.681718 25:0.237905 26:0.279375 27:0.059716 28:0.217640 29:0.354393 30:0.205146 31:0.055999 32:0.220395 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.659930 38:0.676000 39:0.682822 40:0.653538 41:0.013127 42:0.100000 43:0.000000 44:0.428571 45:0.409091 46:0.000000 #docid = GX235-82-4682739 inc = 0.797311423294854 prob = 0.112597
0 qid:502 1:0.320854 2:0.166667 3:0.333333 4:0.000000 5:0.321963 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.405545 12:0.187619 13:0.273305 14:0.000000 15:0.397012 16:0.104611 17:0.200000 18:0.222222 19:0.454545 20:0.104730 21:0.755588 22:0.679651 23:0.686450 24:0.681718 25:0.237905 26:0.279375 27:0.059716 28:0.217640 29:0.354393 30:0.205146 31:0.055999 32:0.220395 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.659930 38:0.676000 39:0.682822 40:0.653538 41:0.013127 42:0.100000 43:0.000000 44:0.428571 45:0.409091 46:0.000000 #docid = GX235-82-4682739 inc = 0.797311423294854 prob = 0.112597
0 qid:502 1:0.320854 2:0.166667 3:0.333333 4:0.000000 5:0.321963 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.405545 12:0.187619 13:0.273305 14:0.000000 15:0.397012 16:0.104611 17:0.200000 18:0.222222 19:0.454545 20:0.104730 21:0.755588 22:0.679651 23:0.686450 24:0.681718 25:0.237905 26:0.279375 27:0.059716 28:0.217640 29:0.354393 30:0.205146 31:0.055999 32:0.220395 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.659930 38:0.676000 39:0.682822 40:0.653538 41:0.013127 42:0.100000 43:0.000000 44:0.428571 45:0.409091 46:0.000000 #docid = GX235-82-4682739 inc = 0.797311423294854 prob = 0.112597
0 qid:3880 1:0.286184 2:0.000000 3:0.000000 4:0.200000 5:0.284790 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.292322 12:0.000000 13:0.000000 14:0.185882 15:0.290973 16:0.282698 17:0.142857 18:0.047619 19:0.666667 20:0.282361 21:0.612941 22:0.230352 23:0.406065 24:0.249836 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.208220 34:0.190370 35:0.144444 36:0.141399 37:0.599313 38:0.516675 39:0.596884 40:0.560294 41:0.000538 42:0.002525 43:0.019108 44:0.666667 45:0.593220 46:0.000000 #docid = GX153-87-11469754 inc = 1 prob = 0.171825
0 qid:3880 1:0.286184 2:0.000000 3:0.000000 4:0.200000 5:0.284790 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.292322 12:0.000000 13:0.000000 14:0.185882 15:0.290973 16:0.282698 17:0.142857 18:0.047619 19:0.666667 20:0.282361 21:0.612941 22:0.230352 23:0.406065 24:0.249836 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.208220 34:0.190370 35:0.144444 36:0.141399 37:0.599313 38:0.516675 39:0.596884 40:0.560294 41:0.000538 42:0.002525 43:0.019108 44:0.666667 45:0.593220 46:0.000000 #docid = GX153-87-11469754 inc = 1 prob = 0.171825
0 qid:3880 1:0.286184 2:0.000000 3:0.000000 4:0.200000 5:0.284790 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.292322 12:0.000000 13:0.000000 14:0.185882 15:0.290973 16:0.282698 17:0.142857 18:0.047619 19:0.666667 20:0.282361 21:0.612941 22:0.230352 23:0.406065 24:0.249836 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.208220 34:0.190370 35:0.144444 36:0.141399 37:0.599313 38:0.516675 39:0.596884 40:0.560294 41:0.000538 42:0.002525 43:0.019108 44:0.666667 45:0.593220 46:0.000000 #docid = GX153-87-11469754 inc = 1 prob = 0.171825
0 qid:5783 1:0.511648 2:0.000000 3:0.000000 4:0.000000 5:0.511648 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.000000 12:0.000000 13:0.000000 14:0.000000 15:0.000000 16:0.545208 17:0.135135 18:0.000000 19:1.000000 20:0.545328 21:0.129778 22:0.000000 23:0.155587 24:0.004330 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.133078 38:0.000000 39:0.099075 40:0.015953 41:0.006533 42:0.046512 43:0.000000 44:0.600000 45:0.941176 46:0.000000 #docid = GX253-90-9900445 inc = 1 prob = 0.236229
0 qid:5783 1:0.511648 2:0.000000 3:0.000000 4:0.000000 5:0.511648 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.000000 12:0.000000 13:0.000000 14:0.000000 15:0.000000 16:0.545208 17:0.135135 18:0.000000 19:1.000000 20:0.545328 21:0.129778 22:0.000000 23:0.155587 24:0.004330 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.133078 38:0.000000 39:0.099075 40:0.015953 41:0.006533 42:0.046512 43:0.000000 44:0.600000 45:0.941176 46:0.000000 #docid = GX253-90-9900445 inc = 1 prob = 0.236229
0 qid:5783 1:0.511648 2:0.000000 3:0.000000 4:0.000000 5:0.511648 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.000000 12:0.000000 13:0.000000 14:0.000000 15:0.000000 16:0.545208 17:0.135135 18:0.000000 19:1.000000 20:0.545328 21:0.129778 22:0.000000 23:0.155587 24:0.004330 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.133078 38:0.000000 39:0.099075 40:0.015953 41:0.006533 42:0.046512 43:0.000000 44:0.600000 45:0.941176 46:0.000000 #docid = GX253-90-9900445 inc = 1 prob = 0.236229
