0 qid:5559 1:0.054941 2:0.269231 3:0.444444 4:1.000000 5:0.061097 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.342432 12:0.303280 13:0.485343 14:1.000000 15:0.409667 16:0.043776 17:0.210526 18:0.611111 19:1.000000 20:0.044286 21:0.779299 22:0.584044 23:0.746903 24:0.668093 25:0.665794 26:1.000000 27:0.621787 28:0.788419 29:0.520234 30:0.852143 31:0.806168 32:0.884912 33:1.000000 34:1.000000 35:0.992040 36:1.000000 37:0.819445 38:0.410009 39:0.622750 40:0.543857 41:0.029875 42:0.028037 43:0.120370 44:0.666667 45:0.933333 46:0.000000 #docid = GX055-16-11335333 inc = 1 prob = 0.183106
1 qid:4765 1:0.124339 2:0.000000 3:0.000000 4:0.000000 5:0.124011 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.058146 12:0.000000 13:0.000000 14:0.000000 15:0.057659 16:0.171975 17:0.266667 18:0.188406 19:0.454545 20:0.171764 21:0.637450 22:0.671043 23:0.571163 24:0.520935 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.644939 38:0.667642 39:0.569541 40:0.518053 41:1.000000 42:0.015748 43:0.153846 44:0.500000 45:0.580000 46:0.000000 #docid = GX059-39-8274140 inc = 0.685618920280057 prob = 0.27213
1 qid:4765 1:0.124339 2:0.000000 3:0.000000 4:0.000000 5:0.124011 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.058146 12:0.000000 13:0.000000 14:0.000000 15:0.057659 16:0.171975 17:0.266667 18:0.188406 19:0.454545 20:0.171764 21:0.637450 22:0.671043 23:0.571163 24:0.520935 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.644939 38:0.667642 39:0.569541 40:0.518053 41:1.000000 42:0.015748 43:0.153846 44:0.500000 45:0.580000 46:0.000000 #docid = GX059-39-8274140 inc = 0.685618920280057 prob = 0.27213
0 qid:4928 1:0.159420 2:0.000000 3:0.000000 4:0.000000 5:0.159420 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.132363 12:0.000000 13:0.000000 14:0.000000 15:0.132310 16:0.012068 17:0.090909 18:0.259259 19:0.428571 20:0.012122 21:0.984748 22:1.000000 23:0.975565 24:0.976292 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.977898 38:1.000000 39:0.977099 40:0.982344 41:0.000228 42:0.017544 43:0.229730 44:0.400000 45:0.430108 46:0.000000 #docid = GX015-60-1397834 inc = 1 prob = 0.147334
0 qid:4928 1:0.159420 2:0.000000 3:0.000000 4:0.000000 5:0.159420 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.132363 12:0.000000 13:0.000000 14:0.000000 15:0.132310 16:0.012068 17:0.090909 18:0.259259 19:0.428571 20:0.012122 21:0.984748 22:1.000000 23:0.975565 24:0.976292 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.977898 38:1.000000 39:0.977099 40:0.982344 41:0.000228 42:0.017544 43:0.229730 44:0.400000 45:0.430108 46:0.000000 #docid = GX015-60-1397834 inc = 1 prob = 0.147334
0 qid:4928 1:0.159420 2:0.000000 3:0.000000 4:0.000000 5:0.159420 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.132363 12:0.000000 13:0.000000 14:0.000000 15:0.132310 16:0.012068 17:0.090909 18:0.259259 19:0.428571 20:0.012122 21:0.984748 22:1.000000 23:0.975565 24:0.976292 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.977898 38:1.000000 39:0.977099 40:0.982344 41:0.000228 42:0.017544 43:0.229730 44:0.400000 45:0.430108 46:0.000000 #docid = GX015-60-1397834 inc = 1 prob = 0.147334
0 qid:6599 1:0.076923 2:0.000000 3:0.000000 4:0.000000 5:0.062500 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.076923 12:0.000000 13:0.000000 14:0.000000 15:0.062500 16:0.003946 17:0.125000 18:0.437500 19:0.625000 20:0.004234 21:0.565731 22:0.390681 23:0.175889 24:0.632593 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.544247 38:0.355883 39:0.162412 40:0.588041 41:0.000605 42:0.003597 43:0.205128 44:0.500000 45:1.000000 46:0.000000 #docid = GX033-42-4285860 inc = 0.751487024681713 prob = 0.135449
0 qid:6599 1:0.076923 2:0.000000 3:0.000000 4:0.000000 5:0.062500 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.076923 12:0.000000 13:0.000000 14:0.000000 15:0.062500 16:0.003946 17:0.125000 18:0.437500 19:0.625000 20:0.004234 21:0.565731 22:0.390681 23:0.175889 24:0.632593 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.544247 38:0.355883 39:0.162412 40:0.588041 41:0.000605 42:0.003597 43:0.205128 44:0.500000 45:1.000000 46:0.000000 #docid = GX033-42-4285860 inc = 0.751487024681713 prob = 0.135449
0 qid:6599 1:0.076923 2:0.000000 3:0.000000 4:0.000000 5:0.062500 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.076923 12:0.000000 13:0.000000 14:0.000000 15:0.062500 16:0.003946 17:0.125000 18:0.437500 19:0.625000 20:0.004234 21:0.565731 22:0.390681 23:0.175889 24:0.632593 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.544247 38:0.355883 39:0.162412 40:0.588041 41:0.000605 42:0.003597 43:0.205128 44:0.500000 45:1.000000 46:0.000000 #docid = GX033-42-4285860 inc = 0.751487024681713 prob = 0.135449
0 qid:8630 1:0.106806 2:0.750000 3:0.500000 4:0.000000 5:0.114136 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.106131 12:0.750000 13:0.521789 14:0.000000 15:0.113653 16:0.055764 17:1.000000 18:0.454545 19:0.200000 20:0.056579 21:0.653303 22:0.462862 23:0.618514 24:0.485924 25:0.331746 26:0.164157 27:0.686099 28:0.148120 29:0.431226 30:0.278437 31:0.347493 32:0.167204 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.653932 38:0.464473 39:0.619574 40:0.497157 41:0.105653 42:0.045045 43:0.085202 44:0.200000 45:0.105263 46:0.000000 #docid = GX000-90-14513991 inc = 0.675066910629064 prob = 0.130791
0 qid:8630 1:0.106806 2:0.750000 3:0.500000 4:0.000000 5:0.114136 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.106131 12:0.750000 13:0.521789 14:0.000000 15:0.113653 16:0.055764 17:1.000000 18:0.454545 19:0.200000 20:0.056579 21:0.653303 22:0.462862 23:0.618514 24:0.485924 25:0.331746 26:0.164157 27:0.686099 28:0.148120 29:0.431226 30:0.278437 31:0.347493 32:0.167204 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.653932 38:0.464473 39:0.619574 40:0.497157 41:0.105653 42:0.045045 43:0.085202 44:0.200000 45:0.105263 46:0.000000 #docid = GX000-90-14513991 inc = 0.675066910629064 prob = 0.130791
0 qid:8630 1:0.106806 2:0.750000 3:0.500000 4:0.000000 5:0.114136 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.106131 12:0.750000 13:0.521789 14:0.000000 15:0.113653 16:0.055764 17:1.000000 18:0.454545 19:0.200000 20:0.056579 21:0.653303 22:0.462862 23:0.618514 24:0.485924 25:0.331746 26:0.164157 27:0.686099 28:0.148120 29:0.431226 30:0.278437 31:0.347493 32:0.167204 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.653932 38:0.464473 39:0.619574 40:0.497157 41:0.105653 42:0.045045 43:0.085202 44:0.200000 45:0.105263 46:0.000000 #docid = GX000-90-14513991 inc = 0.675066910629064 prob = 0.130791
0 qid:8653 1:0.177778 2:0.000000 3:0.000000 4:0.000000 5:0.177778 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.178314 12:0.000000 13:0.000000 14:0.000000 15:0.178285 16:0.221380 17:0.111111 18:0.312500 19:0.185185 20:0.221314 21:0.180098 22:0.096980 23:0.151019 24:0.129398 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.180552 38:0.099999 39:0.161377 40:0.134227 41:0.000552 42:0.002271 43:0.232323 44:0.600000 45:0.211429 46:0.000000 #docid = GX019-98-6923782 inc = 0.834289965134135 prob = 0.154503
0 qid:8653 1:0.177778 2:0.000000 3:0.000000 4:0.000000 5:0.177778 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.178314 12:0.000000 13:0.000000 14:0.000000 15:0.178285 16:0.221380 17:0.111111 18:0.312500 19:0.185185 20:0.221314 21:0.180098 22:0.096980 23:0.151019 24:0.129398 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.180552 38:0.099999 39:0.161377 40:0.134227 41:0.000552 42:0.002271 43:0.232323 44:0.600000 45:0.211429 46:0.000000 #docid = GX019-98-6923782 inc = 0.834289965134135 prob = 0.154503
0 qid:8653 1:0.177778 2:0.000000 3:0.000000 4:0.000000 5:0.177778 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.178314 12:0.000000 13:0.000000 14:0.000000 15:0.178285 16:0.221380 17:0.111111 18:0.312500 19:0.185185 20:0.221314 21:0.180098 22:0.096980 23:0.151019 24:0.129398 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.180552 38:0.099999 39:0.161377 40:0.134227 41:0.000552 42:0.002271 43:0.232323 44:0.600000 45:0.211429 46:0.000000 #docid = GX019-98-6923782 inc = 0.834289965134135 prob = 0.154503
1 qid:3338 1:0.072438 2:0.600000 3:0.000000 4:0.000000 5:0.077739 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.078866 12:0.519454 13:0.000000 14:0.000000 15:0.084439 16:0.021143 17:0.187500 18:0.937500 19:0.333333 20:0.021660 21:0.823322 22:0.901465 23:0.848383 24:0.807534 25:0.426504 26:0.514100 27:0.199612 28:0.577076 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.819885 38:0.856647 39:0.769712 40:0.715837 41:1.000000 42:0.166667 43:0.125000 44:0.333333 45:0.491228 46:0.000000 #docid = GX001-53-16036068 inc = 1 prob = 0.707546
1 qid:3338 1:0.072438 2:0.600000 3:0.000000 4:0.000000 5:0.077739 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.078866 12:0.519454 13:0.000000 14:0.000000 15:0.084439 16:0.021143 17:0.187500 18:0.937500 19:0.333333 20:0.021660 21:0.823322 22:0.901465 23:0.848383 24:0.807534 25:0.426504 26:0.514100 27:0.199612 28:0.577076 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.819885 38:0.856647 39:0.769712 40:0.715837 41:1.000000 42:0.166667 43:0.125000 44:0.333333 45:0.491228 46:0.000000 #docid = GX001-53-16036068 inc = 1 prob = 0.707546
1 qid:3338 1:0.072438 2:0.600000 3:0.000000 4:0.000000 5:0.077739 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.078866 12:0.519454 13:0.000000 14:0.000000 15:0.084439 16:0.021143 17:0.187500 18:0.937500 19:0.333333 20:0.021660 21:0.823322 22:0.901465 23:0.848383 24:0.807534 25:0.426504 26:0.514100 27:0.199612 28:0.577076 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.819885 38:0.856647 39:0.769712 40:0.715837 41:1.000000 42:0.166667 43:0.125000 44:0.333333 45:0.491228 46:0.000000 #docid = GX001-53-16036068 inc = 1 prob = 0.707546
1 qid:69 1:0.319277 2:0.000000 3:0.000000 4:1.000000 5:0.325301 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.299296 12:0.000000 13:0.000000 14:0.719902 15:0.304833 16:0.272362 17:0.150000 18:0.450000 19:0.222222 20:0.272467 21:0.363787 22:0.580467 23:0.651102 24:0.594668 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.662274 34:0.194878 35:0.005371 36:0.167528 37:0.362555 38:0.576145 39:0.641810 40:0.591691 41:0.214861 42:0.041667 43:0.060606 44:0.000000 45:0.173554 46:0.000000 #docid = GX246-04-1918015 inc = 0.834571275324302 prob = 0.716737
1 qid:69 1:0.319277 2:0.000000 3:0.000000 4:1.000000 5:0.325301 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.299296 12:0.000000 13:0.000000 14:0.719902 15:0.304833 16:0.272362 17:0.150000 18:0.450000 19:0.222222 20:0.272467 21:0.363787 22:0.580467 23:0.651102 24:0.594668 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.662274 34:0.194878 35:0.005371 36:0.167528 37:0.362555 38:0.576145 39:0.641810 40:0.591691 41:0.214861 42:0.041667 43:0.060606 44:0.000000 45:0.173554 46:0.000000 #docid = GX246-04-1918015 inc = 0.834571275324302 prob = 0.716737
1 qid:69 1:0.319277 2:0.000000 3:0.000000 4:1.000000 5:0.325301 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.299296 12:0.000000 13:0.000000 14:0.719902 15:0.304833 16:0.272362 17:0.150000 18:0.450000 19:0.222222 20:0.272467 21:0.363787 22:0.580467 23:0.651102 24:0.594668 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.662274 34:0.194878 35:0.005371 36:0.167528 37:0.362555 38:0.576145 39:0.641810 40:0.591691 41:0.214861 42:0.041667 43:0.060606 44:0.000000 45:0.173554 46:0.000000 #docid = GX246-04-1918015 inc = 0.834571275324302 prob = 0.716737
2 qid:7285 1:0.204287 2:0.000000 3:0.000000 4:0.000000 5:0.203252 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.465245 12:0.000000 13:0.000000 14:0.000000 15:0.468746 16:0.138303 17:0.090909 18:0.000000 19:0.400000 20:0.138163 21:0.637056 22:0.655455 23:1.000000 24:0.637266 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.634984 38:0.655513 39:1.000000 40:0.638962 41:0.154956 42:0.052632 43:0.000000 44:0.600000 45:0.138686 46:0.000000 #docid = GX260-22-0453645 inc = 0.795357648224542 prob = 0.749479
2 qid:7285 1:0.204287 2:0.000000 3:0.000000 4:0.000000 5:0.203252 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.465245 12:0.000000 13:0.000000 14:0.000000 15:0.468746 16:0.138303 17:0.090909 18:0.000000 19:0.400000 20:0.138163 21:0.637056 22:0.655455 23:1.000000 24:0.637266 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.634984 38:0.655513 39:1.000000 40:0.638962 41:0.154956 42:0.052632 43:0.000000 44:0.600000 45:0.138686 46:0.000000 #docid = GX260-22-0453645 inc = 0.795357648224542 prob = 0.749479
2 qid:7285 1:0.204287 2:0.000000 3:0.000000 4:0.000000 5:0.203252 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.465245 12:0.000000 13:0.000000 14:0.000000 15:0.468746 16:0.138303 17:0.090909 18:0.000000 19:0.400000 20:0.138163 21:0.637056 22:0.655455 23:1.000000 24:0.637266 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.634984 38:0.655513 39:1.000000 40:0.638962 41:0.154956 42:0.052632 43:0.000000 44:0.600000 45:0.138686 46:0.000000 #docid = GX260-22-0453645 inc = 0.795357648224542 prob = 0.749479
0 qid:477 1:0.049096 2:0.000000 3:1.000000 4:0.000000 5:0.049223 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.066213 12:0.000000 13:1.000000 14:0.000000 15:0.067079 16:0.027618 17:0.033333 18:0.666667 19:1.000000 20:0.027759 21:0.656900 22:0.521979 23:0.589433 24:0.442813 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:1.000000 30:1.000000 31:1.000000 32:0.991077 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.620358 38:0.537943 39:0.589883 40:0.408527 41:0.000242 42:0.018868 43:0.114286 44:1.000000 45:0.924242 46:0.000000 #docid = GX098-96-1486920 inc = 0.708790493140228 prob = 0.125684
0 qid:477 1:0.049096 2:0.000000 3:1.000000 4:0.000000 5:0.049223 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.066213 12:0.000000 13:1.000000 14:0.000000 15:0.067079 16:0.027618 17:0.033333 18:0.666667 19:1.000000 20:0.027759 21:0.656900 22:0.521979 23:0.589433 24:0.442813 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:1.000000 30:1.000000 31:1.000000 32:0.991077 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.620358 38:0.537943 39:0.589883 40:0.408527 41:0.000242 42:0.018868 43:0.114286 44:1.000000 45:0.924242 46:0.000000 #docid = GX098-96-1486920 inc = 0.708790493140228 prob = 0.125684
0 qid:477 1:0.049096 2:0.000000 3:1.000000 4:0.000000 5:0.049223 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.066213 12:0.000000 13:1.000000 14:0.000000 15:0.067079 16:0.027618 17:0.033333 18:0.666667 19:1.000000 20:0.027759 21:0.656900 22:0.521979 23:0.589433 24:0.442813 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:1.000000 30:1.000000 31:1.000000 32:0.991077 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.620358 38:0.537943 39:0.589883 40:0.408527 41:0.000242 42:0.018868 43:0.114286 44:1.000000 45:0.924242 46:0.000000 #docid = GX098-96-1486920 inc = 0.708790493140228 prob = 0.125684
